guest	4	patron:2, guest performer:2, invited party:2, visitor:2, celebrity:2, invitee:2, special guest:1, person:1, special performer:1, vistor:1, honored visitor:1, performer:1, showperson:1, panelist:1, invited performer:1, invited guest:1, talk show guest:1
guide	1	manual:11, guidebook:7, handbook:7, direction:5, guideline:3, instruction:3, instruction guide:2, tutorial:2, primer:2, mark:1, escort:1, information:1, information sheet:1, directory:1, instruction manual:1, knowledge:1, encyclopedia:1, field guide:1, adjunct:1, companion:1, supplement:1, writing:1, director:1, introduction:1, book:1, how-to:1, imformation:1
guide	2	leader:5, escort:4, tour guide:3, trip leader:2, director:2, tour leader:1, expedition guide:1, help:1, adviser:1, tour:1, assist:1
guide	3	guideline:2, template:2, guidance:2, direction:1, assistance:1, control:1, indicator:1, conductor:1, monitor:1
guitarist	1	guitar player:37, musician:18, bassist:8, instrumentalist:7, artist:5, rock guitarist:5, perform:4, player:3, string musician:1
guitar	1	musical instrument:15, string:12, acoustic guitar:7, instrument:6, electric guitar:6, guitar instrument:6, guitar part:5, stringed instrument:5, guitar playing:5, guitar instrumental:4, on guitar:3, music:2, instrumental:2, guitar musicianship:1, guitar instrumental part:1, guitar sound:1, playing guitar:1, guitar type:1, musical stringed instrument:1, the instrument of guitar:1
gun	1	weapon:24, firearm:12, rifle:11, pistol:11, rod:10, shotgun:8, shooter:5, arms:5, armament:5, weaponry:3, artillery:3, magnum:2, automatic gun:2, artilllery:1, raygun:1, handgun:1, gunfire:1, hardware:1, shooting:1
habitat	1	environment:31, native region:9, home:9, biosphere:8, dwelling:6, surroundings:5, turf:5, living area:5, habitation:5, surrounding:5, native surroundings:4, abode:3, territory:2, domain:2, ecosystems:1, existence:1, haunt:1, location:1, favorable area:1, customary dwelling:1, ranges:1, native environment:1, indigenous region:1, specific condition:1, favorable living place:1, locale:1, dwellings:1, habitation area:1, surrounding condition:1, ecosystem:1, haven:1, terrain:1, area:1, area to live:1, region:1, inhabitation:1, element:1, environments:1, homes:1
hair	1	mane:19, locks:7, tresses:7, lock:6, wig:5, head of hair:5, scalp hair:4, tress:2, hairstyle:2, coiffure:1, fur  ?:1, furry head:1, follicle growth:1
hair	2	fur:5, strand:2, fiber:2, animal hair:2, locks:1, bristle:1, pelt:1, long fur:1
half	1	part:24, section:19, equal part:16, division:13, portion:10, divide:9, share:9, bisect:6, piece:6, side:5, subdivision:5, segment:4, semi whole:3, equal half:2, two:2, fraction:2, lane:1, secion:1, split in two:1, semi component:1, end:1, semi sphere:1, half part:1, split:1, semi portion:1
hall	1	foyer:3, entry:2, vestibule:2, corridor:2, lobby:2, great room:1, assembly area:1, great-room:1, entranceway:1, entrance:1, anteroom:1, passageway:1, banquet hall:1, entryway:1
hall	2	auditorium:21, assembly room:11, chamber:7, room:5, gallery:4, meeting place:3, city hall:2, corridor:2, meeting hall:2, banquet hall:2, stateroom:2, center:2, great room:2, assembly area:2, civic center:1, town hall:1, assembly:1, banquet:1, wing:1, passageway:1, area:1, facility:1, convention center:1, passage:1, ballroom:1, auditoreum:1, suite:1
hall	3	commemorative hall:3, institute:3, ladder:2, shrine:2, museum:2, honorary designation:2, tier:1, place of honor:1, room:1, honor facility:1, chamber:1, gallery:1, lobby:1
hand	1	by hand:3, manually:3, guidance:3, manual:2, control:2, ability:2, personally:2, not mechanized:1, skill:1, doing:1, committed by:1, human:1, bequeath:1, commission:1, self:1, longhand:1, bestow:1, culpability:1, script:1, chirography:1, direction:1
hand	2	fist:5, palm:4, extremity:4, paw:2, contrasting point:1, appendage:1, side of the debate:1, bare-handedly:1, fingered hand:1, arm appendage:1, manpower:1, viewpoint:1, help:1, hand appendage:1, mitt:1, unarmed hand:1
hand	3	control:3, direction:3, side:2, guidance:2, firsthand:1, active involvement:1, user hand:1, instrucor involved:1, doing:1, directly supervised:1, responsible hand:1, power:1, constantly mentored:1, handed:1, supervised:1, direct supervision:1, participatory:1, participation:1
hand	4	side:14, angle:9, view:8, part:7, conversely:7, aspect:5, perspective:5, in contrast:5, angel:3, contrastingly:3, viewpoint:2, phase:1, way:1, opinion:1, point:1, flank:1, direction:1, respect:1, rightward:1, facet:1
hand	5	card hand:6, dealt hand:4, deal:3, game:3, play:2, transfer:2, player hand:1, round:1, deliver:1, provide:1, transmit:1, supply:1, playing hand:1, poker hand:1, set:1
hand	7	skill:5, luck:4, chance:2, potential:2, knack:2, ability:2, part:1, opportunity:1, odds:1, investment:1, audience:1, capability:1, direction:1, attempt:1, talent:1
head	1	skull:8, crown:6, scalp:6, noggin:4, top:3, cranium:2, person:1, life:1, one-on-one:1, facefirst:1, capture:1, arrowhead:1, topmost:1, faceoff:1, face:1, seizure:1, front:1, leading edge:1, identity:1, directly:1, direct competition:1, frontally:1, upper portion:1, tip:1
head	2	chief:27, leader:15, lead:15, director:13, top:12, main:6, boss:6, tip:3, crown:3, top member:3, foremost:2, in charge:2, keader:2, forefront:2, head member:2, president:2, front:1, primary:1, summit:1, lid:1, controlling:1, apparatus:1, first:1, apex:1, ????:1, secretary:1, head position:1, ?:1, principal:1, in-charge:1, ruler:1, lead member:1, patriarch:1
health	1	fitness:19, wellness:14, well-being:14, shape:11, condition:8, vigor:8, healthiness:7, physical condition:7, strength:7, medical:5, physicality:4, physical:3, form:3, wholeness:2, health provision:2, well being:2, stamina:2, vitality:2, wellbeing:2, constitution:2, good health:2, medical care:1, public health:1, physical health:1, medicine:1, healthcare:1, wellness provision:1, soundness:1, environmental:1, body:1, hygenic:1, nourishment:1, medical condition:1, heartiness:1, health status:1, health condition:1, renewed health:1
heart	1	soul:5, spirit:3, feeling:3, emotion:2, affection:2, character:2, love:2, disposition:1, endearment:1, sentiment:1, being:1, passion:1, human core:1, life:1, conscience:1, goodwill:1, true self:1
heart	2	cardiac:8, vascular organ:5, organ:5, cardiac organ:5, ticker:5, heart muscle:5, coronary:2, muscle:1, intense:1, circulatory organ:1, fiery:1, muscular organ for circulation of blood:1, dramatic:1, myocardial infarction:1, muscular organ:1
heart	3	center:10, core:8, central part:5, root:2, middle:2, essence:2, midpoint:1, heartland:1, downtown area:1, city center:1, focal:1
heat	1	high temperature:15, hotness:13, warmth:13, incandescence:8, calidity:7, temperature:7, thermal rise:3, energy:2, radiant heat:2, body heat:1, power:1, thermal energy:1, calefaction:1, heat energy:1, temperature level:1, relative hotness:1
heat	2	race:8, round:7, competition:7, preliminary event:6, event:6, prelims:5, contest:4, trial:3, competition stage:3, part:3, qualifying stage:3, leg:2, session:2, elimination stage:2, preliminary:2, draw:2, division:2, elimination round:2, competition round:2, athletic event:1, elemination race:1, qualifiers:1, meet:1, piece:1, stage:1, match:1, qualifying round:1, portion:1, section:1, preliminary rounds:1, rounds:1
heat	4	criticism:5, disapproval:2, objection:1, resistance:1, censure:1, trouble:1, hositility:1, flack:1, negative reaction:1, complaint:1, judgement:1, difficulty:1
height	1	elevation:17, altitude:16, tallness:13, rise:7, vertical measurement:5, stature:4, vertical distance:3, level:2, peak:2, vertical length:2, apex:2, size:1, high elevation:1, vertical extent:1, measurement:1, altitude measurement:1, top:1, extent:1, length:1
height	2	peak:46, pinnacle:23, apex:11, eminence:6, high point:6, limit:4, summit:3, climax:3, most active period:3, importance:2, grandeur:2, elevation:2, epitome:2, hill:2, crest:2, top status:2, most eminent position:2, peak of popularity:2, greatest period:2, status:2, popularity:2, bluff:1, mountain:1, zenith:1, most active stage:1, greatest extent:1, greatest intensity:1, eminent period:1, utmost degee:1, greatest status:1, popularity level:1, gains:1, highest stage:1, acme:1, most thriving period:1, status level:1, top:1, achievement:1, crescendo:1, most powerful:1, success:1, achievements:1, best position:1, grandiosity:1, utmost:1, upper limit:1, busiest period:1, crowning point:1
help	1	assistance:27, aid:16, support:16, relief:3, hand:2, cooperation:1
help	2	assist:15, aid:13, support:2, facilitate:2, service:2, assist in:2, aid in:2, guide:1
help	3	avoid:3, fail:3, inevitably:2, feel compelled:2, help oneself:2, inevitability:1, manage:1, stop:1
hero	1	champion:30, protagonist:23, idol:16, superstar:6, narrative hero:5, central character:5, star:5, lead:4, principal:4, icon:3, brave person:3, exemplar:3, rescuer:2, conqueror:2, gallant:2, leading character:2, protangonist:2, warrior:2, savior:2, ideal:2, principal character:2, honored person:2, main character:1, war hero:1, lead character:1, central figure:1, superhero:1, saviour:1, defender of the good:1, main protaganist:1, mentor:1, celebrated figure:1, noteworthy person:1, notable persona:1, legend:1, ace:1, victor:1, person:1, leading man:1, popular figure:1, model:1, role model:1, adventure:1, literary hero:1, god:1, savior figure:1
highway	1	road:23, superhighway:9, interstate:9, thoroughfare:7, freeway:5, numbered route:4, street:4, transportation lane:3, parkway:3, major road:3, roadway:3, avenue:2, major thoroughfare:1, multi-lane street:1, major street:1, multi-lane road:1, multi-lane thoroughfare:1, route:1, state road:1, interstate highway:1
hill	1	mound:15, pile:12, knoll:11, mount:11, tor:8, hummock:8, hillside:4, small mountain:2, hillock:2, rise:2, slope:2, elevated land:2, elevated ground:1, sloped land:1, acclivity:1, incline:1, low mountain:1, peak:1, bluff:1, mountain:1, heap:1
hip	1	modern:6, rhythmic urban style:4, hip-hop genre:4, contemporary:3, rap music:3, popular:2, music genre:2, rap style:1
hip	2	pelvis:26, loin:17, body part:16, hip joint:14, pelvic:7, pelvic joint:4, buttock:3, top of the leg:3, femur joint:2, bum:2, bottom:2, unclear usage:1, thigh:1, side:1, bofy part:1, anatomical hip:1, femur:1, pelvic bone:1, femur ball:1, hip bone:1
hip	4	pelvis:4, anatomical hip:2, upper thigh:2, flank:1, hip joint:1, waist:1, buttocks:1, pelvic:1
historian	1	history expert:13, historiographer:11, history authority:9, history enthusiast:9, history writer:8, chronicler:6, scholar:6, history recorder:4, recorder of events:3, recorder of history:3, student of history:2, chronicle:2, annalist:2, history aficionado:2, scholars:1, recorder of the past:1, buffs:1, recorder:1, statistician:1, historiorgraph:1, critic:1, record-keeper:1, students:1, professors:1, expert:1, history lover:1, historiograph:1, writer:1, experts:1, connoisseur:1, reporter:1, registrar:1
history	1	past:47, record:39, story:10, background:9, the past:8, annal:8, annals:7, historical record:6, account:6, antiquity:6, yesteryear:5, narrative:5, time:5, memory:3, experience:3, life:3, bygone times:3, times past:3, olden days:3, past events:3, olden times:3, records:3, timeline:3, heritage:3, chronicles:3, days of yore:2, yesterday:2, memoir:2, ancient time:2, good old days:2, diary:2, era:2, legend:2, archive:2, age:2, biography:2, politics:2, old days:2, day of yore:2, past accounts:2, past history:2, chronicle:2, election:2, recorded history:2, formation:1, register:1, creation:1, ancient days:1, previous:1, recapitulation:1, players:1, electoral history:1, election result:1, life story:1, past situation:1, history record:1, record of events:1, tradition:1, bygone:1, cumullative history:1, record of  past  events:1, the record:1, historical review:1, record book:1, recorded past:1, legacy:1, provenance:1, relation:1, baseball playing:1, accounting:1, cumullative record of the past:1, narration:1, journal:1, accounts:1, memorable:1, eon:1, historical background:1, historical:1, recollection:1, previous days:1, tale:1, chronology:1, role:1, epic:1, life experience:1, backstory:1, olden day:1, annal of time:1, saga:1, anals:1, times gone by:1, recapulation:1, past chronicle:1, span of years:1, cronicle:1, yore:1, basis:1, yesteryer:1, the passage of time:1, events:1, ancient:1, team past:1, track:1, known event:1, ancient times:1, old times:1, historical events:1, day of old:1, root:1, old time:1
hit	1	smash:3, popular:3, commercial hit:2, winner:2, song hit:2, best-seller:2, success:2, acclaimed:1, top rank:1, top:1, sensation:1, favorite:1, ultra-popular:1
hit	2	strike:18, slap:3, impact:2, successful strike:2, smash:2, blow:2, tap:1, kick:1, attack:1, shot:1, slam:1, belt:1, beat:1, direct shot:1, wallop:1, direct hit:1, bullseye:1, bang:1, fight:1, punch:1, clash:1, land on:1, contact:1, target strike:1, target contact:1, bash:1, target hit:1, assault:1, pound:1
hit	3	successful at-bat:6, strike:6, basehit:5, struck baseball:3, bat:3, struck ball:2, belt:2, swat:2, contact with ball:2, dinger:1, score:1, baseball hit:1, ball contact:1, win:1, lob:1, bingle:1, base-hit:1, tater:1, contact:1, connection of ball and bat:1
hit	4	attack:2, arranged kill:2, murder set-up:2, ambush:1, target:1, mafia hit:1, contract:1, targeted kill:1, assassination:1
hit	6	strike:2, blast:1, gunfire impact:1, impact:1, gunfire shot:1, assault:1
hit	7	visit:5, internet search:2, log-on:2, search:2, page hit:1, strike:1, internet hit:1
hockey	1	ice hockey:9, hockey sport:7, ice sport:6, ice game:6, sport:5, skating hockey:4, stick game:3, hockey playing:2, hockey player:1, hockey team:1, stick sport:1, field hockey:1, game:1, professional hockey:1
hockey	3	sport:10, game:6, hockey playing:4, hockey game:2, stick sport:2, stick game:1, hockey team:1, skating hockey:1
hockey	4	sport:1, hockey sport:1, rollerskating:1, game:1
home	1	house:31, residence:21, dwelling:18, abode:17, domicile:9, household:7, asylum:5, address:4, houses:3, apartment:3, homeward:3, crib:2, internal:2, inland:2, quarter:2, residential property:2, place:2, arizona:2, back home:2, residences:2, back:2, structures:2, buildings:2, family:2, building:2, at ease:1, structure:1, residencial:1, living quarter:1, homestead:1, local:1, domestic ground:1, place they live:1, hometown:1, their homeplace:1, domicial:1, his homeland:1, office:1, around the home:1, domestic:1, the us:1, property:1, place of habitation:1, dwellings:1, national ground:1, space:1, cities:1, the usa:1, their home field:1, housing:1, habitat:1, homesteads:1, unit:1, adobe:1, home stadium:1, the homeland:1, living space:1, native land:1, his place of origin:1, homeland:1, back to:1, accommodation:1, quarters:1, native soil:1, native country:1, their home residence:1, his home:1, their stadium:1, their own field:1, place of residence:1, his hometown:1, for the home:1, condo:1, house structure:1, their hometown:1, origin:1, original cities:1, lodgings:1
home	2	local:10, native:5, domestic:4, internal:3, hometown:2, base:2, home field:2, model:1, at-home:1, prime location:1, area:1, in-home:1, neighborhood:1, location:1, homebase:1, place of origin:1, head quarters:1, native soil:1, national:1, home team:1
home	3	her house:3, homeward:2, back home:2, her residence:1
home	4	location:7, site:4, place:3, locality:2, spot:2, homeplace:2, residence:2, base:1, address:1, headquarters:1, start:1, accomodation:1, habitation:1, habitat:1, beginning:1, dwelling:1, home base:1
honor	1	distinction:9, award:9, tribute:6, accolade:5, merit:4, recognition:3, credit:3, homage:3, trust:1, title:1, high rank:1, academic achievement:1, elevation:1, acclaim:1, academic distinction:1, prestige:1, adoration:1, commendation:1, decoration:1, prize:1, achievement:1, bestowed title:1, bestowed award:1
honor	2	homage:12, tribute:12, memory:7, commemoration:5, respect:5, recognition:5, celebration:3, commemorate:2, behalf:2, reverence:1, praise:1, high standing:1, credit:1, accolade:1, deification:1, glorification:1
honor	3	advanced study:4, prestige:4, rank:3, academically elite:3, renown:3, tribute:2, academic distinction:2, high standing:1, award:1, illustrious:1, distinquished:1, distinction:1, recognition:1, acclaim:1, academic achievement:1, academic recognition:1
honor	4	integrity:3, reverence:2, respect:2, sense of right:2, principled behavior:2, achievement:1, decency:1, accomplishment:1, decentness:1, distinction:1, trust:1, tribute:1
horse	1	steed:33, stallion:32, pony:20, mare:10, colt:6, thoroughbred:4, equine:4, equestrian:3, beast:2, gelding:1, mustang:1
hospital	1	clinic:37, medical center:19, infirmary:18, medical facility:12, surgical center:10, hospice:8, medical hotel:1, health clinic:1, medical:1, clinical:1, sanatorium:1, healthcare:1, surgical:1, ambulance:1, surgical facility:1
host	1	emcee:21, anchor:12, manager:12, program host:9, moderator:8, announcer:8, keeper:7, entertainer:5, presenter:2, hosting:1, mc:1, host body:1, host specimen:1, web host:1, host site:1, game show host:1, hosting agent:1, personality:1, host subject:1, server host:1, fixture:1, provider:1, cast member:1, web server:1, supplier:1, hosting role:1, master of ceremonies:1, interviewer:1
host	2	provider:2, benefactor:2, host specimen:2, supplier:1, main:1, keeper:1, anchor:1, symbiotic host:1
host	3	collection:3, multitude:3, bevy:3, number:2, plethora:2, throng:2, range:1, group:1, abundance:1, lot:1
hotel	1	inn:30, motel:27, lodge:24, resort:11, boarding house:11, establishment:2, room-rental:1, vacation rental:1, hospice:1, tourist lodging:1, hostel:1, facility:1, outfit:1, building:1, lodging place:1
hour	1	time division:12, sixty minute:10, sixty minutes:9, time period:8, 60 minute:6, hours' time:6, hour-long:3, period:3, hour long:2, fraction of a day:2, hour time:1
householder	1	homeowner:34, dweller:11, owner:7, head of household:7, landlord:6, resident:5, single mother:5, domestic head:4, home owner:2, family man:2, citizen:2, occupant:2, homesteader:2, proprietor:2, head:1, husband and father:1, provider:1, female head of household:1, home resident:1, house master:1, head of family:1, married person:1, residential occupant:1
household	1	family:38, family unit:21, home:13, domestic:7, home occupant:6, residential occupant:2, house:2, domestic establishment:2, domestic unit:2, house member:2, residence member:1, total in house:1, house resident:1, house members:1, per residence:1, ménage:1, home member:1
house	1	home:22, residence:19, dwelling:10, structure:6, living quarter:2, abode:2, building:2, dwelling place:1, household:1, domicile:1, manor:1, mansion:1
house	2	company:6, business:5, establishment:3, outfit:3, organization:3, residence:2, firm:2, club:1, facility:1, site:1, on-site:1, electronic style:1, corporation:1, clubhouse:1, business establishment:1, discoteque:1, edifice:1
husband	1	spouse:42, mate:23, partner:19, groom:16, companion:15, marital partner:9, male spouse:6, male mate:4, consort:2, better half:1, marital mate:1, wedded mate:1, manager:1, bridegroom:1, caretaker:1, keeper:1, male partner:1
ice	1	frozen water:14, frozen chunk:10, frozen sheet:7, skating:5, iceskating:5, ice field:5, frost:3, icecube:2, not field hockey:1, icy condition:1, ice layer:1, snow:1, snowcone:1, winter:1, iceberg:1, iciness:1, icy:1, polar ice:1, freezing:1
ice	3	frozen:4, frost:2, icy:1, freezing:1, frigid:1, freeze:1, iced:1
idea	1	concept:30, notion:23, thought:14, theory:13, plan:8, suggestion:7, hypothesis:6, belief:5, imagined idea:4, view:4, proposal:4, opinion:4, design:3, viewpoint:3, principle:2, inkling:2, clue:2, understanding:2, intention:2, supposition:1, assumption:1, suspicion:1, impression:1, hint:1, speculation:1, knowledge:1, objective:1, body of thought:1, judgment:1, imagining:1, conception:1, convention:1, solution:1, brainstorm:1, abstraction:1, aim:1
identity	1	identification:15, name:15, status:8, individuality:5, true nature:2, information:2, personage:2, ethnicity:2, face:2, true state:1, identifying information:1, actual character:1, character:1, universally true element:1, distinctiveness:1, maker:1, kind:1, mathematical identity:1, naming:1, unchangeable number:1, heritage:1, personal information:1, common character:1, actual condition of being:1, national identity:1, lineage:1, claimed personage:1, indentification:1, individual character:1, actual name:1, specific type:1, type:1, brand:1
identity	2	identification:2, individuality:1, brand:1, rapport:1, accord:1, affiliation:1, semblance:1, awareness:1, cohesiveness:1, status:1, distinctiveness:1, self-awareness:1, character:1, unity:1, self-identification:1
identity	4	identity element:3, mathematical identity:3, equality:2, likeness:2, semblance:2, universally true number:2, unity:1, universality:1, equivalence:1, mathematical truth:1, unchangeable figure:1, unchanging element:1, similarity:1
identity	5	mathematical identity:5, universally applicable:2, universally true:2, individuality:1, uniformity:1, unchangeable element:1, universally true element:1, identity element:1, identification:1, personality:1, equality:1, unity:1, self:1
image	1	picture:28, likeness:15, representation:12, depiction:11, vision:6, figure:6, portrait:6, scene:5, visual image:5, appearance:4, illustration:4, photo:4, visual:3, photograph:3, reflection:3, form:2, copy:2, drawing:1, reproduction:1, impression:1, perceived image:1, view:1, design:1, facsimile:1, concept:1, perception:1, personification:1, idea:1, equivalent:1, visage:1, rendition:1, feature:1
image	2	impression:2, view:2, notion:2, depiction:1, perceived image:1, appearance:1, stereotype:1, perception:1, idea:1
impact	1	effect:29, influence:18, consequence:3, weight:3, mark:2, power to change:2, significance:1, repercussion:1, splash:1, imprint:1, impression:1, powerful effect:1, blow:1, power:1, weighty effect:1
impact	2	collision:6, crash:4, hit:3, touchdown:2, contact:2, strike:2, imprint:1, impression:1, force:1, violent collision:1, blow:1
importance	1	significance:36, value:15, relevance:10, weight:9, merit:6, prominence:4, status:2, interest:2, bearing:2, emphasis:1, meaningfulness:1, import:1, caliber:1, priority:1, relative weight:1, necessity:1, clout:1, distinction:1, influence:1, effect:1, concern:1
incident	1	event:30, occurrence:27, case:10, happening:8, episode:3, instance:3, minor event:2, matter:2, occasion:2, happen:2, problem:2, report:1, situation:1, occurence:1, act:1, alert:1, risk:1, minor instance:1, endangerment:1, story:1, scare:1
income	1	revenue:19, pay:11, salary:11, compensation:10, earnings:10, cash flow:9, earning(s):9, monetary intake:7, income level:6, total earnings:4, asset:3, gross:3, total income:3, gain:2, incoming money:2, dividend:2, wage:2, proceeds:2, earning:1, earning power:1, household earnings:1, per capita income:1, wages:1, monetary income:1, fund:1, earning level:1, means:1, money:1
increase	1	growth:18, rise:14, boost:12, development:4, expansion:4, raise:4, enhancement:3, hike:3, elevation:3, addition:3, proliferation:2, upgrade:1, escalation:1, surge:1, gain:1, amount increase:1, raising:1, accrual:1, growing amount:1, boost in amount:1, improvement:1, increment:1
increase	2	grow:6, boost:2, raise:2, elevate:2, expand:2, enhance:2, heighten:2, build up:1, gain:1, develop:1, proliferate:1, accelerate:1, swell:1, rise:1
independence	1	freedom:57, autonomy:47, separation:11, liberty:11, liberation:9, self-rule:8, self-reliance:8, self-sufficiency:8, sovereignty:5, emancipation:5, self-determination:4, self-governance:3, creative freedom:2, self rule:2, independent variable:1, say-so:1, separateness:1, stand-alone status:1, willfullness:1, individualism:1, distinctness:1, becoming free:1, stand-alone nature:1, without reference to:1, free state:1, freedom of thought:1, control:1, sovereingnty:1, self-ruler:1, autarchy:1, becoming independent:1, disconnect:1, qualification:1, self-expression:1, aptitude:1, freedom of movement:1, sovreignty:1, existing apart from:1, detachment:1, political freedom:1
independence	2	autonomy:25, freedom:8, self-determination:7, separation:6, individuality:5, sovereignty:3, not depending on:2, separateness:2, stand-alone nature:2, self-reliance:2, self-sufficiency:2, self-rule:1, conviction:1, originality:1, certitude:1, will:1, unconventionality:1, liberty:1, disconnection:1, self-government:1, freshness:1, creativity:1, dissociation:1, home rule:1, license:1, detachment:1, free will:1
industry	1	business:36, commerce:29, trade:19, market:11, corporation:10, commercial sector:8, manufacturing:5, production:5, market sector:3, commercial industry:2, sector:2, enterprise:2, activity:1, big business:1, manufacture:1, organization:1, field:1, field of industry:1, factory:1, vocation:1, commercial enterprise:1, commercial area:1
influence	1	impact:24, sway:19, power:11, control:9, persuasive influence:8, authority:8, affect:6, inspiration:6, effect:5, pull:4, guidance:4, leverage:4, impression:3, persuasion:2, significance:2, prominence:2, impress:2, force:2, persuader:2, encouragement:2, importance:1, inclination:1, direct:1, influencing force:1, persuasive power:1, hold:1, persuasive force:1, consequence:1, mark:1, predominance:1, dominion:1, leadership:1, musical influence:1, influential force:1, rule:1, factor:1, command:1, flavor:1
information	1	data:39, detail:12, knowledge:12, fact:10, info:9, content:7, news:7, material:4, statistic:4, communication:2, facts:2, network:2, intelligence:2, computerized:2, inside information:1, word:1, networking:1, item:1, personal statistic:1, imfo:1, computer data:1, scoop:1, report:1
injury	1	wound:18, trauma:11, damage:11, hurt:10, physical damage:8, harm:7, impairment:4, affliction:3, sprain:3, accidental wound:3, cut:3, compromised health:3, abrasion:2, blow:2, strike:1, bodily injury:1, mishap:1, distress:1, contusion:1, accidental damage:1, bodily harm:1, damaged health:1, tear:1, fracture:1, physical harm:1, accident:1
instance	1	example:28, case in point:8, representative case:7, case:3, illustration:1, act:1, situation:1, occurrence:1, reason:1, occasion:1
instance	2	occurrence:7, example:5, case:3, type:2, kind:2, moment:2, appearance:1, mention:1, time:1, image:1, picture:1, reference:1, member:1
institution	1	school:4, college:4, organization:4, organisation:3, academy:2, academic institute:2, university:2, educational institution:2, institution of higher learning:1, institute:1, public institution:1, learning establishment:1, degree-granting institution:1, community college:1, educational facility:1, association:1, academic establishment:1, establishment:1
institution	3	organization:23, establishment:19, association:6, organisation:5, foundation:3, group:3, society:2, company:2, rule:1, institutionalized structure:1, network:1, established tradition:1, guild:1, committee:1, body:1, sector:1, business:1, gathering:1, system:1, basis:1, academy:1
institution	4	establishment:3, tradition:3, custom:3, convention:2, practice:2, organization:1, structure:1, bulwark:1, implementation:1, ceremony:1, setup:1, ritual:1, founding:1, system:1, classification:1, social custom:1, ingrained establishment:1, instituting:1
instrumental	1	equipmental:3, device:3, acoustic:3, adjective:1
instrumental	2	influential:8, vital:5, integral:4, essential:4, key:4, important:3, helpful:3, critical:2, active:2, reason:2, cause:2, fundamental:2, implemental:2, verb:1, catalyst:1, involve:1, causal:1, subservient:1, involved:1, equipmental:1, contributor:1, adjective:1, necessary:1
instrument	1	equipment:6, tool:4, device:4, gadget:3, apparatus:2, implement:2, tools:1, mechanism:1
instrument	2	musical instrument:8, equipment:3, implement:2, device:1, chordophones:1, device for playing music:1
instrument	4	tool:19, implement:8, means:6, method:6, mechanism:4, device:4, channel:3, apparatus:3, way:2, medium:2, unclear usage:2, agency:2, office:1, conduit:1, mode:1, gadget:1, agent:1, vessel:1, avenue:1, mean:1, opening:1, vehicle:1, enactment:1, contributor:1
intelligence	1	information:6, secret information:5, data:3, undercover information:3, knowledge:3, fact:3, data gathering:2, espionage information:2, information gathering:1, secret plan:1, government information:1
intelligence	3	intellect:7, aptitude:4, brilliance:4, skill:3, mind:2, data:1, smarts:1, spy:1, undercover finding:1, lifeform:1, created mind:1, tip-off:1, reason:1, information source:1
interest	1	concern:16, notice:8, importance:8, care:7, significance:6, attention:6, attraction:6, affection:5, regard:5, pursuit:4, passion:4, benefit:4, intentness:4, focus:4, welfare:3, curiousity:3, note:2, special interest:2, stake:2, intent:2, excitement:2, relevance:2, affected group:2, activity:1, preoccupation:1, investment:1, shared concern:1, claim:1, shared interest:1, curiosity:1, focused attention:1, area of interest:1, entrancement:1, attentive interest:1, curiosty:1, related group:1, pertinent interest:1, appeal:1, party:1, partisan:1, group:1, absorption:1, vested interest:1, authority:1, attaction:1, person of interest:1, relevant group:1, vested:1
interest	2	share:13, claim:10, investment:7, ownership:6, portion:6, stake:6, involvement:4, right:3, piece:2, return:1, entitlement:1, power:1
interest	3	welfare:22, benefit:20, concern:12, gain:9, well being:9, advantage:8, vested interest:5, well-being:3, prosperity:2, claim:2, portion:1, preservation:1, matter:1, investment:1, care:1, beneficiary:1, ownership:1, self-interest:1, profit:1, importance:1, motivation:1, significance:1, invested:1, wellbeing:1, motive:1, participant:1, behalf:1
interest	5	accrual:9, premium:6, credit:5, monetary percentage:5, percentage:4, discount:3, investment:2, bank:1, benefit:1, gain:1, added fee:1, treasury:1, earning:1, money:1, nonprincipal:1, profit:1, return rate:1
interior	1	inside:55, inner:14, indoor:9, core:9, center:7, internal:7, located within:3, inner side:2, content:2, car interior:2, vehicle interior:2, building interior:2, self-dialogue:1, interior space:1, inner-self:1, inner territory:1, middle of the country:1, inner part:1, inner land:1, enclosed area:1, inner quarter:1, inside page:1, central:1, middle:1, structural interior:1, interior land:1, secret:1, inside portion:1, inner area:1, internal thought:1, core area:1
interior	2	domestic:11, internal:8, inland:4, center:4, homeland:4, inside:3, home:3, internal affairs:3, national boundary:2, heartland:2, core:2, domestic affairs:2, interior minister:1, house:1, inner land:1, heart:1, geographic interior:1, home affairs:1, domesticity:1, non-border region:1, non-coastal region:1
interior	3	core:13, inside:12, heart:10, centre:9, inland:8, hinterland:3, inner land:3, home:2, heartland:2, center:2, middle region:2, internal:2, inner limit:1, inland area:1, noncoastal area:1, non-border:1, central region:1, central:1, middle:1, noncoastal region:1, central portion:1, inner territory:1, interior location:1, within boundary:1, geographical interior:1, interior affairs:1, geographic interior:1, domestic:1, interior region:1
interior	5	center:6, core:6, inside:3, inner core:2, inner region:1, inner territory:1, depths:1, internal:1, middle:1, central:1, inner recesses:1, innermost:1, heartland:1
internet	1	web:31, cyberspace:20, world wide web:13, www:11, online:8, global computer network:5, computer network:4, worldwide web:1, net:1, websurf:1, worldwidw web:1, web-based:1
